User ,Text,Sentiment,Timestamp,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
 SportsTeamRejectionHighSchool ,Feeling down after not making the sports team. Disappointment lingers. , Sad ,14-09-2023 18:20, Twitter , #Disappointment #HighSchoolSports ,17,34, USA,2023,9,14,18
 CafeteriaConflictHighSchool ,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. , Hate ,15-09-2023 14:15, Instagram , #CafeteriaDrama #HighSchoolTension ,21,41, Canada,2023,9,15,14
 ProjectGradeDisappointmentHighSchool ,Received a not-so-great grade on a major project. Academic frustration setting in. , Bad ,16-09-2023 17:30, Facebook , #AcademicFrustration #HighSchoolStress ,19,38, UK,2023,9,16,17
 PersonalSetbackHighSchool ,Dealing with a personal setback. Sometimes life throws unexpected challenges. , Sad ,17-09-2023 20:45, Twitter , #LifeChallenges #HighSchoolStruggles ,22,44, USA,2023,9,17,20
 LonelySaturdayHighSchool ,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. , Sad ,18-09-2023 22:00, Instagram , #LonelyNights #HighSchoolEmotions ,16,31, Canada,2023,9,18,22
 CyberbullyingVictimHighSchool ,Experiencing cyberbullying. Hateful messages online are disheartening. , Hate ,19-09-2023 15:15, Facebook , #StopCyberbullying #HighSchoolReality ,14,27, UK,2023,9,19,15
 RainyDayBluesHighSchool ,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. , Bad ,20-09-2023 12:30, Twitter , #BadLuck #HighSchoolWeather ,18,35, USA,2023,9,20,12
 MissedOpportunityHighSchool ,Missing an important event due to unforeseen circumstances. A day filled with sadness. , Sad ,21-09-2023 16:45, Instagram , #MissedChances #HighSchoolRegret ,20,39, Canada,2023,9,21,16
 RumorVictimHighSchool ,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. , Hate ,22-09-2023 18:20, Facebook , #RumorMills #HighSchoolDrama ,23,46, UK,2023,9,22,18
 FlatTireWoesHighSchool ,Got a flat tire on the way to an important meeting. Talk about a series of bad events! , Bad ,23-09-2023 14:15, Twitter , #BadLuckDay #HighSchoolStruggles ,25,50, USA,2023,9,23,14
 FriendMovingAwayHighSchool ,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. , Sad ,24-09-2023 17:30, Instagram , #SayingGoodbye #HighSchoolEmotions ,21,42, Canada,2023,9,24,17
 CollegeRejectionHighSchool ,Facing rejection from a dream college. Disheartened but determined to explore other paths. , Sad ,25-09-2023 20:45, Facebook , #CollegeDreams #HighSchoolJourney ,19,37, UK,2023,9,25,20
 GamingToxicityHighSchool ,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. , Hate ,26-09-2023 14:15, Twitter , #OnlineGaming #HighSchoolGamer ,16,32, USA,2023,9,26,14
 BadHairDayBluesHighSchool ,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. , Bad ,27-09-2023 17:30, Instagram , #BadHairDay #HighSchoolConfidence ,18,36, Canada,2023,9,27,17
 ProjectFailureDespairHighSchool ,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. , Sad ,28-09-2023 22:00, Facebook , #ProjectStruggles #HighSchoolHardships ,21,41, UK,2023,9,28,22
 OpinionsHateHighSchool ,Experiencing hate comments for expressing personal opinions. Online negativity prevails. , Hate ,29-09-2023 15:45, Twitter , #OnlineOpinions #HighSchoolCriticism ,24,48, USA,2023,9,29,15
 TechMalfunctionWoesHighSchool ,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! , Bad ,30-09-2023 18:20, Instagram , #TechIssues #HighSchoolTech ,22,43, Canada,2023,9,30,18
 MissedEventBluesHighSchool ,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. , Sad ,01-10-2023 14:15, Facebook , #MissedMoments #HighSchoolRegret ,20,39, UK,2023,10,1,14
 StudyTechniqueExperimentHighSchool ,Trying out a new study technique for upcoming exams. Exploring different learning strategies. , Neutral ,02-10-2023 16:45, Instagram , #StudyStrategies #HighSchoolExams ,23,42, USA,2023,10,2,16
 CommunityCleanupHighSchool ,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. , Neutral ,03-10-2023 12:30, Twitter , #EnvironmentalEfforts #HighSchoolCommunity ,26,50, Canada,2023,10,3,12
 BookRecommendationsHighSchool ,Sharing favorite book recommendations with classmates. Building a mini book club. , Neutral ,04-10-2023 18:20, Facebook , #BookClub #HighSchoolReads ,19,38, UK,2023,10,4,18
 BakeSaleRecipeExperimentHighSchool ,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. , Neutral ,05-10-2023 14:15, Instagram , #BakingAdventures #HighSchoolBakes ,21,43, USA,2023,10,5,14
 SchoolProjectCollaborationHighSchool ,Collaborating on a school project with peers. Teamwork makes the dream work. , Neutral ,06-10-2023 17:30, Twitter , #Teamwork #HighSchoolProjects ,18,36, Canada,2023,10,6,17
 ExtracurricularExplorationHighSchool ,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. , Neutral ,07-10-2023 20:45, Instagram , #SchoolClubs #HighSchoolInterests ,22,45, UK,2023,10,7,20
 PartTimeJobExplorationHighSchool ,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. , Neutral ,08-10-2023 15:15, Facebook , #CareerDevelopment #HighSchoolJobs ,24,48, USA,2023,10,8,15
 SchoolAssemblyParticipationHighSchool ,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. , Neutral ,09-10-2023 22:00, Twitter , #SchoolEvents #HighSchoolConnectivity ,20,40, Canada,2023,10,9,22
 PhotographyHobbyHighSchool ,Exploring a new hobby of photography during free time. Capturing moments through a lens. , Neutral ,10-10-2023 14:15, Instagram , #PhotographyJourney #HighSchoolHobbies ,25,49, UK,2023,10,10,14
 ScienceFairParticipationHighSchool ,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. , Neutral ,11-10-2023 16:45, Facebook , #ScienceFair #HighSchoolScience ,19,37, USA,2023,10,11,16
 TimeManagementWorkshopHighSchool ,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. , Neutral ,12-10-2023 18:20, Twitter , #EfficiencyGoals #HighSchoolSkills ,23,44, Canada,2023,10,12,18
 CharityEventVolunteerHighSchool ,Volunteering at a local charity event to give back to the community. Contributing to social causes. , Neutral ,13-10-2023 12:30, Instagram , #CommunityService #HighSchoolVolunteer ,20,39, UK,2023,10,13,12
 GroupProjectCollaborationHighSchool ,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. , Neutral ,14-10-2023 17:30, Facebook , #TeamSpirit #HighSchoolProjects ,18,35, USA,2023,10,14,17
 DebateClubParticipationHighSchool ,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. , Neutral ,15-10-2023 20:45, Twitter , #DebateSkills #HighSchoolIntellect ,22,43, Canada,2023,10,15,20
 BirthdaySurpriseHighSchool ,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! , Happy ,16-10-2023 15:45, Instagram , #SurpriseParty #HighSchoolCelebration ,27,52, UK,2023,10,16,15
 CodingSuccessHighSchool ,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! , Happy ,17-10-2023 12:30, Twitter , #CodingTriumph #HighSchoolTech ,24,48, USA,2023,10,17,12
 TalentShowSupportHighSchool ,Attending a school talent show to support classmates. Applauding the diverse talents on display! , Happy ,18-10-2023 16:45, Facebook , #TalentShow #HighSchoolEntertainment ,19,38, Canada,2023,10,18,16
 WeekendHikeHighSchool ,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ", Happy ,19-10-2023 18:20, Instagram , #NatureAdventures #HighSchoolFriends ,21,42, UK,2023,10,19,18
 SportsVictoryHighSchool ,Winning a friendly sports competition against rival schools. Victory celebrations in full swing! , Happy ,20-10-2023 14:15, Twitter , #SportsTriumph #HighSchoolAthletics ,26,50, USA,2023,10,20,14
 PenPalConnectionHighSchool ,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! , Happy ,21-10-2023 17:30, Facebook , #GlobalFriendship #HighSchoolCorrespondence ,23,45, Canada,2023,10,21,17
 MuralCreationHighSchool ,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! , Happy ,22-10-2023 20:45, Instagram , #ArtCollaboration #HighSchoolCreativity ,22,43, UK,2023,10,22,20
 ArtExhibitionJoyHighSchool ,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! , Happy ,10-11-2015 16:45, Instagram , #ArtisticExpression #HighSchoolCreativity ,23,44, USA,2015,11,10,16
 TrackFieldSuccessHighSchool ,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! , Happy ,14-09-2016 12:30, Twitter , #AthleticAchievement #HighSchoolSports ,26,51, Canada,2016,9,14,12
 ScienceProjectSuccessHighSchool ,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! , Happy ,18-08-2017 18:20, Facebook , #ScienceFairWinner #HighSchoolScience ,20,39, UK,2017,8,18,18
 BirthdayPartyJoyHighSchool ,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company! ", Happy ,22-06-2018 14:15, Instagram , #SurpriseCelebration #HighSchoolFriendship ,25,48, USA,2018,6,22,14
 CharityFundraisingTriumphHighSchool ,Successfully fundraising for a school charity initiative. The joy of giving back to the community! , Happy ,05-04-2019 17:30, Twitter , #CommunityGiving #HighSchoolPhilanthropy ,22,42, Canada,2019,4,5,17
 MulticulturalFestivalJoyHighSchool ,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food! ", Happy ,29-02-2020 20:45, Facebook , #CulturalCelebration #HighSchoolUnity ,21,43, UK,2020,2,29,20
 VirtualTalentShowSuccessHighSchool ,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces! ", Happy ,15-11-2020 15:15, Instagram , #VirtualEntertainment #HighSchoolPositivity ,24,47, USA,2020,11,15,15
